Date,log_return,rolling_volatility_20,daily_range,volume_change,current_close,next_log_return,state_viterbi_past_only,state_posterior_argmax,posterior_confidence,posterior_entropy,p_state_0,p_state_1,p_state_2,p_state_3
2023-05-10,-0.0014294640409970906,0.009005928961049629,0.009642342068501656,0.27994315471024006,188.75,-0.008619799546280105,0,0,0.9988427376522415,0.0069584315772409965,0.9988427376522415,0.00024160285589602766,0.0009017866789788249,1.38728128891683e-05
2023-05-11,-0.008619799546280105,0.008672677214049074,0.010420546664674585,-0.13020131340182503,187.1300048828125,-0.0017115440993108683,0,0,0.9979753262707077,0.011315933530220484,0.9979753262707077,0.0004657842503080396,0.0015569558344431477,1.9336445462540993e-06
2023-05-12,-0.0017115440993108683,0.007684143924995772,0.007173044030849203,-0.15133492793281725,186.80999755859372,0.0021389727993926496,0,0,0.9576695047294294,0.14190877535961516,0.9576695047294294,0.00506364421889453,0.0013933319408540971,0.03587351911081938
2023-05-15,0.0021389727993926496,0.007618376958955225,0.0045403881899047155,-0.25029907091483167,187.2100067138672,-0.01257816833072297,0,0,0.7022783602640931,0.47173730352740467,0.7022783602640931,0.008033785563536459,0.0012581709666016085,0.28842968320577117
2023-05-16,-0.01257816833072297,0.008102174251784148,0.012765730906497717,0.5453087282765553,184.8699951171875,-0.003467895133703437,0,0,0.7918984343320943,0.3871674801978516,0.7918984343320943,0.20263266197595872,0.005468894373148592,9.318794151412213e-09
2023-05-17,-0.003467895133703437,0.008069558157185732,0.005265164431408364,-0.24187185700880598,184.22999572753903,-0.0130577944134065,0,0,0.7777128496678457,0.4134785151645653,0.7777128496678457,0.008627054457765739,0.0011066428657211507,0.21255345300866788
2023-05-18,-0.0130577944134065,0.008483656713195703,0.005169393204669516,0.16471204618494692,181.83999633789065,0.009850156652287684,0,0,0.9784843972400649,0.08310551094835963,0.9784843972400649,0.017896552403015173,0.003046048837147404,0.000573001519754412
2023-05-19,0.009850156652287684,0.008559077659978457,0.013776948310312098,-0.04379279959380328,183.63999938964844,-0.002344243508491738,0,0,0.9898700293619691,0.045419167710259827,0.9898700293619691,0.0032632904081885887,0.006866680159207037,7.064945015860121e-11
2023-05-22,-0.002344243508491738,0.008537699263043782,0.005076101968784632,-0.5566533752368463,183.2100067138672,0.0012000108481294142,0,0,0.9887185123240471,0.0473973672270675,0.9887185123240471,0.00012386864214507625,0.0009355523097649032,0.01022206672406968
2023-05-23,0.0012000108481294142,0.008449652939158496,0.006978132423302078,0.2719307604052657,183.42999267578125,-0.008101176111367243,0,0,0.9939746500646612,0.03041478109103645,0.9939746500646612,0.0012513940536329874,0.0008777975131033616,0.0038961583685809807
2023-05-24,-0.008101176111367243,0.008549417252328028,0.009727887020385044,0.059338856066090545,181.9499969482422,-0.00966457904681634,0,0,0.9976462201773058,0.013186600801470558,0.9976462201773058,0.001022634429250847,0.001317992411727474,1.3152981739546283e-05
2023-05-25,-0.00966457904681634,0.008773906432971714,0.0067147140708644715,0.027294198777723433,180.1999969482422,0.003987606250000357,0,0,0.9982122792847973,0.010376580208466435,0.9982122792847973,0.00029530674243195056,0.0013422907850681623,0.00015012318767533163
2023-05-26,0.003987606250000357,0.008846804331775154,0.006688076089505972,-0.17236435743152775,180.9199981689453,0.006171471778321201,0,0,0.9977056635730119,0.013018587475904373,0.9977056635730119,9.85002053881567e-05,0.0007442382766084532,0.0014515979450190914
2023-05-30,0.006171471778321201,0.008949649874942144,0.006756733536051981,-0.1714564697458347,182.0399932861328,0.001537018842589403,0,0,0.9984361067607482,0.009372313642420214,0.9984361067607482,7.41391739867633e-05,0.0008031182754556338,0.0006866357898308497
2023-05-31,0.001537018842589403,0.007694528079667275,0.007404512892136457,0.54933974531588,182.32000732421875,0.007867103377943474,0,0,0.9676066346512044,0.12359305176129945,0.9676066346512044,0.015604209397713918,0.0019052692532890733,0.0148838866978146
2023-06-01,0.007867103377943474,0.007656692631232792,0.00810843239935248,-0.15187623518920101,183.75999450683597,-0.014857275420164814,0,0,0.9712531949863115,0.1120398205738928,0.9712531949863115,0.017073749949529527,0.0021300391827378915,0.00954301588139477
2023-06-02,-0.014857275420164814,0.007943351488456143,0.014360623037290198,0.17837569568085496,181.0500030517578,0.0060023657211361265,0,0,0.9537805224433257,0.15807224738327394,0.9537805224433257,0.02485401982292455,0.021365457730379657,3.375310487221322e-12
2023-06-05,0.0060023657211361265,0.0075131998486717404,0.010102099176767791,-0.4173273972632193,182.13999938964844,0.0010974372841259582,0,0,0.9678949639795486,0.11600356140987331,0.9678949639795486,0.024861244111929866,0.006793123320477388,0.00045066858805509246
2023-06-06,0.0010974372841259582,0.007510851035044719,0.0061971572157407135,-0.1461348363085713,182.33999633789065,-0.012083252758880945,0,0,0.7473001749253692,0.4494255053466102,0.7473001749253692,0.011949026592674872,0.0016024976543436867,0.2391483008275931
2023-06-07,-0.012083252758880945,0.00758912349025045,0.015820184291281365,0.6017300010433972,180.1499938964844,0.013124733073092816,0,1,0.5421315249693396,0.5628739137132636,0.4350353996152195,0.5421315249693396,0.022833075415311137,1.407488308792508e-13
2023-06-08,0.013124733073092816,0.008347319262287448,0.005916762063705883,-0.34921061193440844,182.52999877929688,-0.002688130119841765,0,0,0.9597033013841418,0.15014251789728497,0.9597033013841418,0.014975229529623461,0.005061790088505098,0.020259678997713765
2023-06-09,-0.002688130119841765,0.008191520795174826,0.005877785678380355,-0.3785096308732571,182.0399932861328,-0.0008792504640156504,0,0,0.9557607312372981,0.1387897884482434,0.9557607312372981,0.0015111698885734188,0.0009685840158052524,0.041759514858344414
2023-06-12,-0.0008792504640156504,0.008191855839120568,0.004948367776069306,0.10696682441442806,181.8800048828125,-0.00739483312084137,0,0,0.956686687663295,0.14198780237167097,0.956686687663295,0.00394515058666153,0.0011768410690034534,0.03819132068105302
2023-06-13,-0.00739483312084137,0.008256063677106617,0.01251797159011818,0.05062929362013025,180.5399932861328,0.0005537743402144653,0,0,0.9868630933102452,0.05576814663614878,0.9868630933102452,0.009889427953954163,0.003247418072441136,6.066341220264762e-08
