state,frequency_%,mean_daily_return_%,mean_abs_return_%,volatility_daily_%,mean_rolling_volatility_%,downside_frequency_%,avg_duration_days,mean_daily_range_%,mean_log_volume_change_pct,mean_abs_log_volume_change_pct,mean_drawdown_%,worst_drawdown_%,mean_posterior_confidence,mean_posterior_entropy
0,37.56432246998285,0.03367761451552686,0.6514308334226898,0.8399690901022216,0.9165517053389173,47.6027397260274,20.372093023255815,0.8480532432350502,-2.053400425881734,34.03559275202536,-10.564794162637694,-23.771604483951446,0.9648968102768086,0.06922101740809816
1,16.76672384219554,-0.07240231586862128,0.805966603610551,0.9548732611996992,0.6453879378654415,54.21994884910486,1.3767605633802817,0.9573573687496071,34.28943658729308,42.22864252640329,-9.953943225613129,-24.35011433200327,0.8762583658417761,0.19528865734861547
2,15.95197255574614,-0.019160308282860437,1.1002492396197388,1.451105567705883,1.3403363540295776,51.61290322580645,12.0,1.3035712891562063,2.653547579281433,36.78401341332653,-9.510884329742703,-24.492865971893107,0.9778376750013604,0.042046007070124874
3,29.71698113207547,0.07361591174308686,0.3324663728347224,0.4046786352393251,0.6130007399421594,42.13564213564214,2.4661921708185055,0.4938512557773155,-18.178599281132385,31.734243173497067,-9.44503053387344,-23.170550377961664,0.8847800235779604,0.21768288951312822
