state,frequency_%,mean_daily_return_%,volatility_daily_%,mean_rolling_volatility_%,avg_duration_days
0,13.378448724622592,-0.10218442214171046,1.410444739153143,0.904856366647601,1.16289592760181
1,43.05049453409683,0.023831367548457785,0.6011976609103556,0.5903194722993247,39.38095238095238
2,30.140551795939615,0.06117614340313259,0.5337004860961978,0.8847792632879103,2.631818181818182
3,13.430504945340969,0.009997987025392376,1.4495446572771542,1.4340735266847007,28.666666666666668
