state,frequency_%,mean_daily_return_%,mean_abs_return_%,volatility_daily_%,mean_rolling_volatility_%,downside_frequency_%,avg_duration_days,mean_daily_range_%,mean_log_volume_change_pct,mean_abs_log_volume_change_pct,mean_drawdown_%,worst_drawdown_%,mean_posterior_confidence,mean_posterior_entropy
0,39.27958833619211,0.012202399975535603,0.27056070195690574,0.34879089511167577,0.35034452335236077,46.943231441048034,23.487179487179485,0.40662151106801864,-0.31195856599091765,32.00342679182459,-1.6201441644474612,-8.558276255039331,0.9730050570376558,0.04513991193165233
1,23.58490566037736,0.00923951578821648,0.553770390169492,0.6943414449725198,0.6968204930643362,48.54545454545455,25.0,0.7939196320789882,0.21799366694821987,29.923102105734806,-7.085036084933842,-15.79023756796838,0.9851111126398812,0.02651510621708119
2,3.3447684391080617,-0.05062928055056973,1.4081056827816854,1.9884508747727392,1.747944756786269,52.56410256410257,7.8,1.7953075556270217,-2.890047512172915,25.96092654147058,-11.165735830196073,-22.028705738485264,0.9638859601654471,0.05843640057801842
3,33.79073756432247,0.016968837577527634,0.1434101220257092,0.18048793429864377,0.18595089949194615,42.766497461928935,34.26086956521739,0.23562144877373384,0.56077453226575,32.20297969363287,-0.3308507353739381,-1.8602960924774425,0.9884928385316543,0.021250371579827582
