state,frequency_%,mean_daily_return_%,volatility_daily_%,mean_rolling_volatility_%,avg_duration_days
0,64.28943258719417,0.01476088902271294,0.6163091152709236,0.6243090639926223,72.6470588235294
1,2.4466423737636647,0.17886752190997846,2.8154599235491533,2.2997214392739664,4.2727272727272725
2,33.263925039042164,0.03819714547280638,0.9588753473508561,0.973885931670974,53.25
