Date,log_return,rolling_volatility_20,daily_range,volume_change,current_close,next_log_return,state_viterbi_past_only,state_posterior_argmax,posterior_confidence,posterior_entropy,p_state_0,p_state_1,p_state_2,p_state_3
2023-05-10,0.005058388882890097,0.011704985524388778,0.01892095053303837,0.2397764835045724,167.8836212158203,-0.007712702880323156,0,0,0.9972276581621667,0.015165459449027715,0.9972276581621667,0.0013555501810686215,0.0014154606142050693,1.33104257847804e-06
2023-05-11,-0.007712702880323156,0.011356647050461029,0.009649263871681938,-0.05257528137435838,166.59376525878906,-0.0020243249473441264,0,0,0.9972046278269561,0.014338453691325862,0.9972046278269561,0.0026286537523268175,0.0001629619672236268,3.7564534914152947e-06
2023-05-12,-0.0020243249473441264,0.011205227189549836,0.014821750806448906,-0.23779962013061332,166.25686645507812,0.012142148676574989,0,0,0.9927942846666437,0.03227576967869391,0.9927942846666437,0.006626348787407444,0.0005789734329808263,3.931129815519923e-07
2023-05-15,0.012142148676574989,0.011164619998309738,0.016530340098269636,0.17503921118921661,168.2878875732422,-0.014692984098268184,0,0,0.9952545592499281,0.023769568005553052,0.9952545592499281,0.003416677947903653,0.001327099974117171,1.6628280603788896e-06
2023-05-16,-0.014692984098268184,0.011556066651157408,0.014975631816435384,-0.004002239339018568,165.83331298828125,0.022044409692769242,0,0,0.99820328541255,0.010335080777571993,0.99820328541255,0.0011861757563329635,0.0006068795571805375,3.659273940742098e-06
2023-05-17,0.022044409692769242,0.0127074013150585,0.02464226923810019,0.456776849792271,169.52960205078125,0.0060571562230988495,0,0,0.9489588363275376,0.1454620894415438,0.9489588363275376,1.019441961000434e-06,0.051032872355916505,7.271874607540755e-06
2023-05-18,0.0060571562230988495,0.012742777221385672,0.014391348364031178,-0.227688069316134,170.55958557128906,-0.006113771999338522,0,0,0.9994194954586897,0.003926785000011623,0.9994194954586897,0.0002077557233798592,0.00031597698654802034,5.6771831391740116e-05
2023-05-19,-0.006113771999338522,0.012809447957662505,0.020668896581870103,0.11964613048500969,169.52000427246094,0.012134282012447657,0,0,0.9990496583422258,0.00566227889373087,0.9990496583422258,7.876369128485773e-05,0.0008694364201412973,2.1415463360722474e-06
2023-05-22,0.012134282012447657,0.013112147655709313,0.016717216863898463,-0.19604319544554305,171.58953857421875,-0.004723420958939694,0,0,0.9996375755624177,0.0024091254050566772,0.9996375755624177,2.734366520324715e-05,0.00033368010184714166,1.4006705590268165e-06
2023-05-23,-0.004723420958939694,0.011774980162704191,0.01775444667452225,0.14806994762053677,170.7809600830078,-0.010652752139909502,0,0,0.997808241748145,0.012258180546809036,0.997808241748145,0.0014829229026506348,0.0007083083517919847,5.269974043548325e-07
2023-05-24,-0.010652752139909502,0.011823577654080172,0.011792226292527009,-0.12921120436430483,168.97132873535156,-0.007835047999736673,0,0,0.9988324098826395,0.006937038449581597,0.9988324098826395,0.0009538407719460664,0.00021212174215988477,1.6276032558626206e-06
2023-05-25,-0.007835047999736673,0.011629340114924575,0.016248503535663927,0.2306949316961334,167.65260314941406,0.011304102892108904,0,0,0.9968921751679771,0.01638702622950605,0.9968921751679771,0.0024003564149695372,0.0007071039927013673,3.6442435610306035e-07
2023-05-26,0.011304102892108904,0.011743705650417902,0.013397676367439623,-0.19323759938673304,169.5585174560547,-0.0036968275513176237,0,0,0.9984118220009722,0.009078278777065721,0.9984118220009722,0.001298421428233551,0.0002885783882818596,1.1781825104537563e-06
2023-05-30,-0.0036968275513176237,0.011776685211174157,0.01589748458644943,-0.15437187427819032,168.93284606933594,-0.009906389811669613,0,0,0.9978433813555551,0.011911759494108972,0.9978433813555551,0.0016985752996479652,0.0004575635879098192,4.797568739486336e-07
2023-05-31,-0.009906389811669613,0.010991809954427221,0.021004740788067217,0.30229753358925743,167.26759338378906,0.010760676020053971,0,0,0.9927843309789488,0.03445296120603114,0.9927843309789488,0.003323749563101051,0.003890931139165489,9.883188001883614e-07
2023-06-01,0.010760676020053971,0.011208388491564716,0.01884436625334299,-0.21875060510803554,169.0772247314453,0.03562319952746576,0,0,0.9966724141656987,0.01753682553684666,0.9966724141656987,0.000891536528654627,0.0024251825680131605,1.0866737643650559e-05
2023-06-02,0.03562319952746576,0.013238128288938408,0.025491700256763943,0.5911936138741645,175.2088623046875,-0.013495856573558767,2,2,0.6280715448240627,0.47699281639700675,0.3717840673114879,8.205341923839981e-10,0.6280715448240627,0.00014438704393173444
2023-06-05,-0.013495856573558767,0.012846627124284233,0.01570326337385111,-0.37629448012506705,172.8601531982422,0.02599835775959251,0,0,0.9840821042850705,0.06404254678645682,0.9840821042850705,0.0001892643571522461,0.013693390602797626,0.002035240755004677
2023-06-06,0.02599835775959251,0.013925164027516023,0.03271669533916056,0.5305026284534858,177.4131622314453,0.018537524916971502,2,2,0.690892343128387,0.4559866543637564,0.3067700550836572,1.6192967632895614e-11,0.690892343128387,0.002337601771774772
2023-06-07,0.018537524916971502,0.014276393464635285,0.015007463555625196,0.03523628115560695,180.73263549804688,-0.0037456208397624474,0,0,0.9932823848768155,0.03236326773036948,0.9932823848768155,1.9220842365020637e-06,0.002749215412665246,0.003966477626289066
2023-06-08,-0.0037456208397624474,0.01437549206741025,0.01324113492871435,-0.5739194862657139,180.05694580078125,-0.008127710356480432,0,0,0.9996678040342589,0.002305905350456435,0.9996678040342589,5.5576973713709336e-06,0.00025207925370462203,7.455901468844605e-05
2023-06-09,-0.008127710356480432,0.014392818186549238,0.011673802498836138,-0.12254865137792287,178.59942626953125,0.00415302862508576,0,0,0.9999617013880479,0.0003226811019639674,0.9999617013880479,1.557682591435933e-06,3.256058862567994e-05,4.180340741822706e-06
2023-06-12,0.00415302862508576,0.014334658806434796,0.013239996849692471,-0.1290604357434698,179.3426971435547,0.01139870115926849,0,0,0.9999578034233044,0.0003467830395724133,0.9999578034233044,3.573397897914287e-06,3.842270704080234e-05,2.0047175918535407e-07
2023-06-13,0.01139870115926849,0.014312802678952442,0.014420217957191271,0.29660174922360155,181.39866638183597,-0.01080679253015896,0,0,0.9997934295154774,0.0014244645086339172,0.9997934295154774,2.661807958775768e-06,0.0002037594349591339,1.4924158110504743e-07
2023-06-14,-0.01080679253015896,0.014073609736177968,0.02522727313765395,0.03721733785158563,179.44888305664062,0.008195999491850011,0,0,0.9973058898404552,0.01344917334806265,0.9973058898404552,5.711567018539787e-07,0.002692598645870389,9.403569812859138e-07
2023-06-15,0.008195999491850011,0.01346372672412971,0.014191227205841083,-0.01700254946201856,180.9256896972656,-0.008034792959235268,0,0,0.9998662254551309,0.001019388961923976,0.9998662254551309,2.875290150714414e-05,0.00010114143624528862,3.88020708851908e-06
2023-06-16,-0.008034792959235268,0.013676308745699375,0.018608189031069217,0.3286257420766377,179.47781372070312,-0.004365737377286213,0,0,0.9994622957620362,0.0033679616296520415,0.9994622957620362,1.8840797121034174e-05,0.0005186557031376625,2.0773768372305193e-07
2023-06-20,-0.004365737377286213,0.013623521614012393,0.009776982496859567,-0.42098509410108337,178.6959686279297,-0.0023253859180354056,0,0,0.9999169580741453,0.0006602333946504181,0.9999169580741453,2.196280085669855e-05,6.034140423268933e-05,7.377207512009549e-07
2023-06-21,-0.0023253859180354056,0.013475793171966371,0.012560949445325764,-0.07938916541379319,178.28091430664062,-0.007445170592222416,0,0,0.9999078243310073,0.0007290007031053687,0.9999078243310073,3.4557932502726554e-05,5.7477679625805115e-05,1.4005685959394248e-07
2023-06-22,-0.007445170592222416,0.013559817994676855,0.00960014448948628,-0.12705253783826875,176.95851135253906,-0.015169027084559144,0,0,0.9999530680694837,0.0003910086772508348,0.9999530680694837,1.1439210630904005e-05,3.5280750993042595e-05,2.1196892059855928e-07
2023-06-23,-0.015169027084559144,0.01381294385838633,0.013069726502885298,0.625957814537101,174.2944793701172,0.000996127662651313,0,0,0.9981523679518539,0.009744696024404644,0.9981523679518539,4.797315177227344e-06,0.0018427409540913032,9.377887895681369e-08
2023-06-26,0.000996127662651313,0.013637147199880024,0.013112090600147114,-0.47391285307921616,174.4681854248047,0.014336546888039316,0,0,0.9997874282165246,0.001526083594534649,0.9997874282165246,3.6168821929862574e-05,0.00017492549472819947,1.4774668342337822e-06
2023-06-27,0.014336546888039316,0.01376240901079712,0.019579033511832423,-0.08921035608597112,176.9874725341797,0.0048964117875225375,0,0,0.9994113969072174,0.003594423065408463,0.9994113969072174,1.8002610179398602e-06,0.0005862520237128486,5.50808071039003e-07
2023-06-28,0.0048964117875225375,0.01370447817524251,0.012482378814314375,-0.21741029892612143,177.856201171875,0.011440075984448088,0,0,0.9999261710822398,0.0005940413745240251,0.9999261710822398,2.0268691263416933e-05,5.281898081398845e-05,7.412456746730743e-07
2023-06-29,0.011440075984448088,0.013511238847456935,0.01421831251125702,0.32474292729135473,179.90257263183594,0.004763492039411493,0,0,0.9996025581879199,0.0025995889095250676,0.9996025581879199,2.4773773807635964e-05,0.00037248981433167354,1.7822394622008561e-07
2023-06-30,0.004763492039411493,0.0134110915463543,0.008116564206729323,-0.05763209758156543,180.76158142089844,0.0020272537554324645,0,0,0.9999529428353341,0.00039856588753600343,0.9999529428353341,2.0898725747130814e-05,2.515183685594838e-05,1.0066020569425519e-06
2023-07-03,0.0020272537554324645,0.011051202897906903,0.011190998737175582,-0.7708215141667708,181.1284027099609,-0.010015506684743845,0,0,0.9735621713698385,0.09744912812480493,0.9735621713698385,0.02134160207170354,0.005096191043422889,3.551505132519709e-08
2023-07-05,-0.010015506684743845,0.010825055986901855,0.0095274210576547,0.5419770173584613,179.3233642578125,-0.016279930158251816,0,0,0.9808223793653761,0.07538110064873026,0.9808223793653761,0.015346226449850195,0.0038181072565387116,1.3286928233212961e-05
2023-07-06,-0.016279930158251816,0.00995092678750269,0.01635849388955535,0.48374731186582826,176.42762756347656,0.010503902430470896,0,0,0.9410454758975046,0.17885621626627762,0.9410454758975046,0.05074559515169521,0.00819952046386763,9.40848692801354e-06
2023-07-07,0.010503902430470896,0.009291728005354043,0.019273524378663625,-0.20910328277664542,178.2905731201172,0.016963088377571385,0,0,0.9520552438665678,0.15673318558453764,0.9520552438665678,0.03808239493693601,0.00977628242418627,8.607877229605352e-05
2023-07-10,0.016963088377571385,0.010054678261906862,0.020705804496465783,-0.06453620827472115,181.3407287597656,0.01022085068197244,0,0,0.9860704589370423,0.057710995788852554,0.9860704589370423,0.0020455149149629995,0.01172832300511255,0.00015570314288641733
2023-07-11,0.01022085068197244,0.01007699647324137,0.012592198900000507,-0.1058761126653258,183.2036895751953,0.010847024219166251,0,0,0.9640506472286444,0.11455446804108979,0.9640506472286444,0.035164634395283036,0.0007373503851114592,4.736799093656434e-05
2023-07-12,0.010847024219166251,0.010286687338420747,0.008755970069964416,0.405941206602242,185.20172119140625,0.008045976228679913,0,0,0.9101898136694754,0.22593216265725063,0.9101898136694754,0.0874143621489948,0.0023859530016335046,9.871179919347567e-06
2023-07-13,0.008045976228679913,0.010145069187371191,0.009771478686488208,-0.534078234762781,186.69786071777344,-0.00981942944337951,0,0,0.7360878595626084,0.4203820749865182,0.7360878595626084,0.26307633212133086,0.0008328737247389082,2.934591348844284e-06
2023-07-14,-0.00981942944337951,0.010084560318786942,0.016707629235244263,0.3139443074273915,184.87356567382807,0.01064635703557064,0,0,0.564657773228205,0.5029218147786343,0.564657773228205,0.4334051410545808,0.0019354481767576595,1.6375404814110962e-06
2023-07-17,0.01064635703557064,0.010184718891765554,0.016633955936798586,-0.32416942840192786,186.8523101806641,0.012270684145359857,0,0,0.724658184129447,0.4382317155826525,0.724658184129447,0.2717946630438745,0.003539050613283878,8.102213378644812e-06
2023-07-18,0.012270684145359857,0.01018458272206967,0.014798152158086421,0.20179258353579835,189.15924072265625,0.00422628302920158,0,0,0.6851329820659527,0.4571533268472269,0.6851329820659527,0.31313773895143243,0.0017145260953788247,1.4752887255745866e-05
2023-07-19,0.00422628302920158,0.01005448061247111,0.008790706095025358,-0.18495754908378148,189.9603729248047,-0.00877806257137825,0,1,0.5872475392509203,0.48999974308224964,0.4125918452778532,0.5872475392509203,0.00015694137416483945,3.6740970771531452e-06
2023-07-20,-0.00877806257137825,0.010335857636081188,0.013686683124278632,0.1414956030615035,188.30018615722656,-0.003183229533612967,0,1,0.6655860648548905,0.4626205059409055,0.33386573174893536,0.6655860648548905,0.0005477047385243701,4.986576752971879e-07
2023-07-21,-0.003183229533612967,0.010157341896333005,0.013010381013817116,0.060604566742613726,187.7017364501953,0.0024651692414691955,1,1,0.8422784591939764,0.3156965469501236,0.15748547697715443,0.8422784591939764,0.00023537714875392695,6.866801325706173e-07
2023-07-24,0.0024651692414691955,0.009224554568220448,0.01164455209419715,-0.537613366472311,188.1650238037109,-0.00010266848873042291,1,1,0.9871489957059104,0.050392457616448096,0.012626123696607141,0.9871489957059104,0.00022483072492434093,4.987255782115921e-08
2023-07-25,-0.00010266848873042291,0.009245560689015388,0.009183298592945808,0.11331412929541758,188.1457061767578,0.007869641987003868,1,1,0.9988603504164201,0.006530619252383926,0.0010944626103717087,0.9988603504164201,4.507417635817764e-05,1.1279685378686023e-07
2023-07-26,0.007869641987003868,0.008965546940583354,0.01247071599570105,0.07206146826553415,189.63218688964844,-0.013013210312201427,1,1,0.9998457886571038,0.0011648149339624333,7.936439921732602e-05,0.9998457886571038,7.482379460164258e-05,2.3149069354677295e-08
2023-07-27,-0.013013210312201427,0.009679496208201972,0.02433994051810497,0.42466177576474806,187.18045043945312,0.012860717159512407,1,1,0.9451611945517028,0.15459245996044677,0.0002832990326559934,0.9451611945517028,0.054554424038442004,1.08237723535859e-06
2023-07-28,0.012860717159512407,0.009753064101110548,0.007381749235390387,-0.3658547859947985,189.603271484375,0.011540416069950833,1,1,0.9909661629835829,0.03823346258069749,0.008730435054414606,0.9909661629835829,0.00023513677748148362,6.826518447299855e-05
2023-07-31,0.011540416069950833,0.00994703239721013,0.009209409537637436,0.113255807145953,191.80404663085935,-0.0045902869198021995,1,1,0.9961512984689403,0.018777812990026174,0.0036533731201775655,0.9961512984689403,0.00019148263531841496,3.845775558907122e-06
