state,frequency_%,mean_daily_return_%,volatility_daily_%,mean_rolling_volatility_%,avg_duration_days
0,40.65590838105154,0.061313539282066946,0.8074203041855368,0.7856578217776515,45.94117647058823
1,28.31858407079646,0.008777774325011952,1.13560476667465,1.2037864930746143,17.0
2,21.13482561166059,0.10932527610664786,1.343558766057984,1.8986148850997717,14.5
3,9.890681936491411,0.01602185295309036,4.028527698773174,3.1027030901561505,5.428571428571429
