state,frequency_%,mean_daily_return_%,mean_abs_return_%,volatility_daily_%,mean_rolling_volatility_%,downside_frequency_%,avg_duration_days,mean_daily_range_%,mean_log_volume_change_pct,mean_abs_log_volume_change_pct,mean_drawdown_%,worst_drawdown_%,mean_posterior_confidence,mean_posterior_entropy
0,31.127914303717706,0.017169194527192407,1.6987009414313845,2.244773380911544,2.8320472536967127,49.69635627530364,12.197530864197532,3.321855091985715,-2.0221553846084896,21.14983328003386,-41.36808610107771,-82.31499136152867,0.9628600436247379,0.06857352744377862
1,28.29237555135476,0.48523091281061115,2.4260257716534475,3.075758183723001,4.272905764631895,44.32071269487751,12.472222222222221,4.661701762240477,-2.7617618827174324,19.12162001699875,-36.7471624601486,-83.39900882218973,0.9535983517841659,0.08744102174013542
2,24.322621298046627,0.3284899529159932,1.1302844758789221,1.5372257290059983,1.56569265964141,41.58031088082901,22.057142857142857,2.0303333403879917,0.5834618193414453,21.113730796025315,-39.55020721036858,-82.56448751330932,0.9813114893778728,0.03408605026535536
3,16.257088846880908,-0.5099961725124909,6.113869160950972,7.664179712151542,5.647912199602311,52.51937984496124,4.448275862068965,10.484146905937559,8.798444166150025,29.38621466741275,-34.67957031559095,-82.45952184731358,0.9515247515771038,0.08165317020251688
