state,frequency_%,mean_daily_return_%,volatility_daily_%,mean_rolling_volatility_%,avg_duration_days
0,38.157209786569496,0.06110666542960523,0.6642094141464567,0.6934208467723353,26.178571428571427
1,28.31858407079646,0.08096800774417275,1.1782900049450367,1.2646518168273662,28.63157894736842
2,29.46382092660073,0.0907846467283294,0.41605962783725586,0.4240468181320807,33.294117647058826
3,4.060385216033316,-0.4423812878351214,3.7098114498382273,2.9294417751899493,8.666666666666666
