Date,log_return,rolling_volatility_20,daily_range,volume_change,current_close,next_log_return,state_viterbi_past_only,state_posterior_argmax,posterior_confidence,posterior_entropy,p_state_0,p_state_1,p_state_2,p_state_3
2023-05-10,0.0005126985003456703,0.020718603138153713,0.023373406662281777,0.10214985471485145,126.89185333251952,-0.0031554118523614795,0,0,0.9998233481308705,0.0012286150811143411,0.9998233481308705,6.619393788967209e-24,7.090370542053973e-09,0.0001766447787587086
2023-05-11,-0.0031554118523614795,0.02076299780095389,0.014038982868546853,-0.14191649822163438,126.4920883178711,-0.014436587774705151,0,0,0.9997974492326537,0.0013887447271171717,0.9997974492326537,5.2263748896076034e-24,7.270144153480531e-09,0.00020254349720735907
2023-05-12,-0.014436587774705151,0.012946601488323101,0.028784492428523215,0.34738190060264434,124.67909240722656,0.00839093185155028,0,0,0.8740573386033456,0.2753824556263836,0.8740573386033456,1.2117458201127932e-12,0.1254612026630694,0.0004814587323963047
2023-05-15,0.00839093185155028,0.012966287138757925,0.01264506033501184,-0.26811228668914305,125.72966766357422,-0.006751772903785699,2,2,0.9182910798018623,0.20838662416672565,0.08064336280807266,0.00098755048042168,0.9182910798018623,7.800690965444628e-05
2023-05-16,-0.006751772903785699,0.012647649340782207,0.014740884600756395,-0.1650438377934533,124.88362884521484,0.03028432358556946,2,2,0.9959328244995986,0.02109855819698308,0.0017857667804335338,0.0022799714494819642,0.9959328244995986,1.437270464049561e-06
2023-05-17,0.03028432358556946,0.014630766013562894,0.02260736506331268,0.6742187773298947,128.72349548339844,0.007555292119890082,2,2,0.9864067832554588,0.05193771135298175,0.01358480507501255,1.4364509395263094e-06,0.9864067832554588,6.975218599900342e-06
2023-05-18,0.007555292119890082,0.014745221009651045,0.01412187254984319,-0.14464818704623936,129.69972229003906,-0.002296752895997349,2,2,0.995445198834312,0.02117339987197859,0.004510801737307772,4.351306320184456e-05,0.995445198834312,4.863651672651978e-07
2023-05-19,-0.002296752895997349,0.014747418865344463,0.01695646453904597,0.20425283218787132,129.4021759033203,-0.008296807061954639,2,2,0.995387898127473,0.021396620160583562,0.004567678773837877,4.422177796121226e-05,0.995387898127473,2.0132071471115896e-07
2023-05-22,-0.008296807061954639,0.014841650667194037,0.028834280683454026,-0.1682791110849868,128.33299255371094,-0.010487321453805893,2,2,0.9119178884552351,0.21505893896025444,0.08807713171433927,2.0705114959999235e-06,0.9119178884552351,2.909318953868669e-06
2023-05-23,-0.010487321453805893,0.014193356602258707,0.01881537546184677,-0.18097363863232557,126.99415588378906,-0.009193560872532307,2,2,0.9845481559913807,0.057868801808136604,0.015382892379983125,6.512802753773276e-05,0.9845481559913807,3.8236011083313994e-06
2023-05-24,-0.009193560872532307,0.013756107945874648,0.009383806020581214,-0.10365820487670421,125.83197784423828,0.002435271602487807,2,2,0.9981940892144692,0.010011984024637365,0.0015887165152094907,0.00021656609946584215,0.9981940892144692,6.281708704382271e-07
2023-05-25,0.002435271602487807,0.013411486305485417,0.012456714558967904,-0.012375161595619376,126.13878631591795,0.009317464857469381,2,2,0.9986850593147464,0.007896270309177606,0.0006164569827466122,0.0006984545528818954,0.9986850593147464,2.9149618501030656e-08
2023-05-26,0.009317464857469381,0.01343643604270059,0.014385871079168756,0.012596633921226433,127.31957244873048,0.0037901406854056936,2,2,0.9987758517438663,0.007406852922619808,0.0006996947713649985,0.000524434521441019,0.9987758517438663,1.8963314504911142e-08
2023-05-30,0.0037901406854056936,0.01249036798055083,0.012367211299362529,-0.14795577181499345,127.80304718017578,-0.012812788880266223,2,2,0.9950894094207345,0.02324722698361104,0.0003348144894772598,0.004575760417698567,0.9950894094207345,1.567209710004281e-08
2023-05-31,-0.012812788880266223,0.012294718480959583,0.017979532242974418,0.653175905396261,126.1759796142578,0.013685349999014574,2,2,0.9961115683069349,0.020002779362763345,0.0010480432714734618,0.002840102174460012,0.9961115683069349,2.862471330042861e-07
