Date,log_return,rolling_volatility_20,daily_range,volume_change,current_close,next_log_return,state_viterbi_past_only,state_posterior_argmax,posterior_confidence,posterior_entropy,p_state_0,p_state_1,p_state_2
2023-06-20,0.006896415531086333,0.00768327470523347,0.005323812455284111,0.02380868312224731,90.56554412841795,0.002417003491346606,0,0,0.9104944661628231,0.27479822057211084,0.9104944661628231,0.08944471939138092,6.081444579768776e-05
2023-06-21,0.002417003491346606,0.007603394841651363,0.012649722082574272,0.13888834270523032,90.78470611572266,-0.012143778518936154,0,0,0.9368005762761888,0.21558728093418472,0.9368005762761888,0.06303121588610029,0.00016820783774521478
2023-06-22,-0.012143778518936154,0.008181497086189433,0.01026295647359832,0.18090829396464214,89.68890380859375,0.00992051214730948,0,0,0.8281596090232495,0.4201758171169655,0.8281596090232495,0.17144150940767974,0.0003988815690635333
2023-06-23,0.00992051214730948,0.008309299271123805,0.009387337405592567,-0.031326837569453474,90.58309173583984,0.001063874127153114,0,0,0.6151238518195759,0.6084833066269266,0.6151238518195759,0.38462592240976967,0.00025022577064683305
2023-06-26,0.001063874127153114,0.008257173624395915,0.006187155593030385,-0.5743879921912738,90.67951202392578,-0.00261381078535862,0,0,0.6702605458001608,0.5775883932477539,0.6702605458001608,0.3296823442215868,5.7109978281592234e-05
2023-06-27,-0.00261381078535862,0.008168508169962186,0.011534310682675896,0.3393949214633996,90.44280242919922,0.004255886689725156,0,0,0.6293964917566188,0.6015218928174458,0.6293964917566188,0.37042220968312634,0.00018129856021552332
2023-06-28,0.004255886689725156,0.007942284367195206,0.00974804073821272,0.27458419175549986,90.82853698730467,-0.01821329239184383,0,0,0.7834837166931157,0.4763178484767474,0.7834837166931157,0.21642181023927445,9.447306757510509e-05
2023-06-29,-0.01821329239184383,0.008782075141182094,0.008747782664986272,0.5449927234734352,89.18922424316406,0.011725725263519808,1,1,0.9470410511193473,0.1967132979254892,0.05081527384356929,0.9470410511193473,0.0021436750370905596
2023-06-30,0.011725725263519808,0.009153507274499224,0.011560081443451173,-0.24928999583437314,90.2411880493164,-0.005685175750045498,1,1,0.9993379155701569,0.0053701444578393605,0.0004780482879890181,0.9993379155701569,0.00018403614183954477
2023-07-03,-0.005685175750045498,0.008892257383341212,0.011755530526172606,-0.6931877747971306,89.72960662841797,-0.009548085065656114,1,1,0.9991671053573252,0.006556360596402201,0.0006280428294202957,0.9991671053573252,0.00020485181321663548
2023-07-05,-0.009548085065656114,0.009147519719560978,0.012461696455587647,0.5649422810385447,88.87693786621094,-0.014243813923638333,1,1,0.9995237570366426,0.004047932925540459,0.0002153188194188679,0.9995237570366426,0.0002609241438991623
2023-07-06,-0.014243813923638333,0.009541410088973211,0.009129173654984217,0.3844255205242776,87.61996459960938,-0.0060372441408666514,1,1,0.9997541636180162,0.002167229929155466,3.042597158712175e-05,0.9997541636180162,0.00021541041040017432
2023-07-07,-0.0060372441408666514,0.00906161133917946,0.006156647144513718,-0.35551861893539594,87.09257507324219,0.0013113148620630334,1,1,0.999185856522061,0.0062223315097400325,0.0007474260446513623,0.999185856522061,6.671743332844927e-05
2023-07-10,0.0013113148620630334,0.008600846471891844,0.006854150906672148,-0.1617817897389023,87.20685577392578,0.005127345532254238,1,1,0.9951339604620746,0.028354475051115303,0.004792225094260377,0.9951339604620746,7.381444368399155e-05
2023-07-11,0.005127345532254238,0.008719189352024209,0.006819096438544814,-0.185676024504365,87.65514373779297,0.011069457972618867,1,1,0.9966182897658421,0.020922975650728752,0.0033038889721869443,0.9966182897658421,7.782126202327622e-05
2023-07-12,0.011069457972618867,0.009091906481456998,0.013388932649010924,0.4437660489419809,88.63082885742188,0.010457890034610059,1,1,0.999463800736408,0.004455510083706524,0.00015310353169755401,0.999463800736408,0.00038309573184944754
2023-07-13,0.010457890034610059,0.009127675619361144,0.009225659505713472,0.01595509964263094,89.56258392333984,-0.005905994086286193,1,1,0.9996288143869813,0.003216546474151921,0.00025498884363445065,0.9996288143869813,0.00011619676935091125
2023-07-14,-0.005905994086286193,0.009054602147866027,0.006910895165461598,-0.557944943770605,89.03518676757812,0.000493450652098184,1,1,0.9989931140139682,0.007460569974817948,0.0009416942350593254,0.9989931140139682,6.519175100725811e-05
2023-07-17,0.000493450652098184,0.008761184206203173,0.005624627150406455,0.013532874818137551,89.07913208007812,0.004528954430664643,1,1,0.9975072534478541,0.016260789783763486,0.0023887340255087865,0.9975072534478541,0.00010401252667401608
2023-07-18,0.004528954430664643,0.008800831185524013,0.004911591208359658,-0.20017848494900828,89.48348236083984,0.011233326831449668,1,1,0.9982376942468623,0.012108882447490381,0.0016682250307119434,0.9982376942468623,9.408072239556827e-05
2023-07-19,0.011233326831449668,0.00903661139214644,0.01214181677565696,0.5680932864982804,90.49434661865234,-0.01221609427545564,1,1,0.9992674110937555,0.005934219453590008,0.00030833086373232237,0.9992674110937555,0.00042425804254941625
2023-07-20,-0.01221609427545564,0.009411863778004534,0.010127815242915717,0.7392535608003433,89.39558410644531,0.00029516202019261306,1,1,0.9994478123123476,0.004486769215362888,8.367637216762891e-05,0.9994478123123476,0.00046851131545664053
2023-07-21,0.00029516202019261306,0.009023770085615198,0.0070775700082985026,-1.0141163111930092,89.4219741821289,-0.00364395127354386,1,1,0.9984295921425334,0.011022748851636165,0.0014593076325259881,0.9984295921425334,0.00011110022494724428
2023-07-24,-0.00364395127354386,0.00873215218389526,0.008385935960958355,-0.16321255155000602,89.09671783447266,-0.0018763817267564596,1,1,0.9967747576926449,0.0200766713624165,0.003156110290706291,0.9967747576926449,6.913201668971443e-05
2023-07-25,-0.0018763817267564596,0.008723384192525803,0.006919017108938424,-0.0222498395596776,88.92969512939453,0.0009880848821270571,1,1,0.9960483517209369,0.023855600409192292,0.003870066084646332,0.9960483517209369,8.158219444588285e-05
2023-07-26,0.0009880848821270571,0.008724934740180644,0.00750471177469412,0.11804328794719862,89.01760864257812,-0.019644867645646536,1,1,0.9957156832846006,0.025577838297332664,0.004187270451670435,0.9957156832846006,9.704626375383092e-05
2023-07-27,-0.019644867645646536,0.009590698850771002,0.020342362346288452,0.8414237851770712,87.28593444824219,0.005122712174943771,1,1,0.9888173468654468,0.05585993060994923,3.467292985257608e-08,0.9888173468654468,0.011182618461576942
2023-07-28,0.005122712174943771,0.008908241861247675,0.00711350668109023,-0.49030001155157305,87.73422241210938,0.002402000055720957,1,1,0.9985689711823483,0.01017897266150465,0.0013240155301801973,0.9985689711823483,0.00010701328749445726
2023-07-31,0.002402000055720957,0.008449145807882055,0.007096442406956565,0.04385188252884941,87.9452133178711,-0.016522532451779894,1,1,0.9919264776250677,0.04323069779645171,0.007971967309512927,0.9919264776250677,0.00010155506544503475
2023-08-01,-0.016522532451779894,0.009070611122588787,0.010393281530568331,0.19809460706029308,86.50407409667969,-0.010756729181406643,1,1,0.9996294356692319,0.00323021135614922,0.00015137889620526104,0.9996294356692319,0.00021918543459957827
2023-08-02,-0.010756729181406643,0.009128576393735807,0.00854870978439028,0.08704357139231376,85.57855987548828,-0.023341910371435397,1,1,0.9995756353042777,0.0036032489148857165,0.00031781087168321684,0.9995756353042777,0.00010655382405315772
2023-08-03,-0.023341910371435397,0.009964938298882762,0.008223498069003028,0.4434334994113536,83.6041259765625,0.017557425064140156,1,1,0.9991183490084838,0.006448997417874595,2.638111877940945e-07,0.9991183490084838,0.000881387180323779
2023-08-04,0.017557425064140156,0.010861268975811751,0.016057216112699894,-0.3448289979287478,85.0849609375,-0.009890344789822508,1,1,0.9987147961478389,0.008956561912556602,1.1813950904327618e-09,0.9987147961478389,0.0012852026707665947
2023-08-07,-0.009890344789822508,0.011014530734134283,0.007323675819545416,-0.15967434756290133,84.24758911132812,0.011546126720347173,1,1,0.9999139756900162,0.0008117162621875212,5.746086998276619e-08,0.9999139756900162,8.596684907871063e-05
2023-08-08,0.011546126720347173,0.011314175428321874,0.009618370893509764,-0.40121210028465093,85.22595977783203,0.005158132181969068,1,1,0.9998965831451361,0.0009580314845106438,5.925033652611655e-09,0.9998965831451361,0.00010341092984514813
2023-08-09,0.005158132181969068,0.011045155329800844,0.004630152961545781,-0.17523235719932423,85.66670227050781,-0.016599849592007637,1,1,0.9998672061133187,0.0012001204094596789,2.8488767616404404e-08,0.9998672061133187,0.00013276539790325483
2023-08-10,-0.016599849592007637,0.011134244906800485,0.018516626637418657,0.6144789697027239,84.25638580322266,-0.0023039739651081834,1,1,0.9985647149139568,0.009858072549601107,4.095101494975412e-10,0.9985647149139568,0.001435284676478968
2023-08-11,-0.0023039739651081834,0.011114794086603449,0.007025330597087102,-0.33107254127156654,84.06248474121094,-0.0022044134065727096,1,1,0.9999382206220478,0.000601699195540409,6.265962845659214e-08,0.9999382206220478,6.171671828098175e-05
2023-08-14,-0.0022044134065727096,0.011088119200808351,0.01082386233352992,-0.3384440150216186,83.87738037109375,-0.006113624368522102,1,1,0.9999433551754764,0.000556291033557278,7.797558014342311e-08,0.9999433551754764,5.6566848899976044e-05
2023-08-15,-0.006113624368522102,0.010962010108220045,0.006766751715565079,0.23502735634211042,83.36614990234375,-0.007854712954778988,1,1,0.9998495384913773,0.0013430831331981822,8.824070389124374e-08,0.9998495384913773,0.00015037326789973658
2023-08-16,-0.007854712954778988,0.010425861586898918,0.011402384234665355,-0.044425196743774514,82.71389770507812,-0.004271444403168122,1,1,0.9999289581050761,0.0006886806768294429,1.4155763346471137e-06,0.9999289581050761,6.962631854215283e-05
2023-08-17,-0.004271444403168122,0.01026632668821717,0.006314254621891007,0.334536440720248,82.36134338378906,0.00352532672242972,1,1,0.9998164037703683,0.0016204280539753382,3.4695891960568215e-06,0.9998164037703683,0.00018012664047747134
2023-08-18,0.00352532672242972,0.01036401609889287,0.009491302351606156,-0.2877637424481822,82.65220642089844,-0.013420382095782618,1,1,0.999945199096081,0.0005498260247589177,2.9715739657829506e-06,0.999945199096081,5.182932994489448e-05
2023-08-21,-0.013420382095782618,0.010577852302698932,0.005728478150962062,0.19042358604166718,81.5503921508789,0.0076448737250466355,1,1,0.999743333780669,0.002166410391921306,1.6311348645803278e-07,0.999743333780669,0.000256503105813299
2023-08-22,0.0076448737250466355,0.010907706601698434,0.008795448517628254,-0.31690429476868504,82.17622375488281,0.02447510798262388,1,1,0.9999332934713864,0.0006453356272128932,1.1902847838847355e-07,0.9999332934713864,6.658750012988257e-05
2023-08-23,0.02447510798262388,0.0126002434003081,0.01381619931102257,0.586196065383671,84.21231079101562,-0.006615585272011875,1,1,0.9933045320782137,0.03658496086284242,4.897916889020057e-14,0.9933045320782137,0.006695467921744305
2023-08-24,-0.006615585272011875,0.012004861025525233,0.006953994696481631,-0.5406889531479315,83.65703582763672,0.0032606781816274105,1,1,0.9998758694547899,0.0011292233646376154,2.676259086019013e-10,0.9998758694547899,0.00012413027755050086
2023-08-25,0.0032606781816274105,0.011952816573313919,0.01050199524448836,0.06779877863417794,83.93025970458984,0.0010497258811980735,1,1,0.9999017398291914,0.0009147867122534545,4.805635755763033e-10,0.9999017398291914,9.825969021145248e-05
2023-08-28,0.0010497258811980735,0.011929118458494214,0.008078097722683353,-0.3975040718038756,84.0184097290039,0.010332488190575164,1,1,0.9999284193421255,0.0006870485238139334,5.456756456449492e-10,0.9999284193421255,7.158011223226113e-05
2023-08-29,0.010332488190575164,0.011752152664290373,0.01630152356580717,0.5742181117428204,84.89102935791016,-0.0010386599371335647,1,1,0.9992976830093276,0.005280922104506564,2.2964747584945746e-10,0.9992976830093276,0.0007023167610344262
2023-08-30,-0.0010386599371335647,0.011523638647793764,0.005404888030446674,-0.48407572293384626,84.80290222167969,0.00445911414807937,1,1,0.9999140316851766,0.0008108432729061608,3.875226846326967e-09,0.9999140316851766,8.596443954678011e-05
2023-08-31,0.00445911414807937,0.010220715949041422,0.006415591375184016,0.4292835104844157,85.18189239501953,-0.01570108860494121,1,1,0.9997298497951576,0.0022869456704480407,4.442618965192188e-06,0.9997298497951576,0.0002657075858230029
2023-09-01,-0.01570108860494121,0.010078461587486787,0.012651523115939542,0.18596418838850365,83.85488891601562,-0.01412131132024381,1,1,0.999813544909591,0.001633694461967088,1.1917463696308688e-06,0.999813544909591,0.00018526334398951227
2023-09-05,-0.01412131132024381,0.010322353065806535,0.008554352870767978,-0.09809232891638318,82.67906951904297,0.002456261059311788,1,1,0.9999021949206195,0.0009162993419942837,1.0640494670024669e-06,0.9999021949206195,9.674102989307346e-05
2023-09-06,0.002456261059311788,0.009936573493393734,0.006933349609375,-0.21943135195203484,82.88240051269531,0.002769836349250341,1,1,0.9999231188002056,0.0007749623540043206,2.217988468204463e-05,0.9999231188002056,5.470131508283979e-05
2023-09-07,0.002769836349250341,0.009867798413313597,0.004148488254295399,-0.26734145119657027,83.11228942871094,0.003822057999513568,1,1,0.9998959309104748,0.0010019444139217023,1.4668842438405484e-05,0.9998959309104748,8.940024703698694e-05
2023-09-08,0.003822057999513568,0.00926259120545089,0.007735544512951911,-0.05916885140877053,83.43055725097656,-0.007232036631007541,1,1,0.99955774823238,0.003684126418037299,0.0003744391016518285,0.99955774823238,6.781266596957492e-05
2023-09-11,-0.007232036631007541,0.009378143913332559,0.004589607150930729,0.0005510998685514152,82.82936096191406,0.005747222752653641,1,1,0.9997557746755366,0.002223534051163334,0.00010649780845447182,0.9997557746755366,0.00013772751602763103
2023-09-12,0.005747222752653641,0.009480735444731665,0.007004096457630872,0.16062134145168058,83.30677032470703,-0.0002124010434596328,1,1,0.9997590733109479,0.002197867340712162,0.00012787095318683817,0.9997590733109479,0.00011305573590975941
2023-09-13,-0.0002124010434596328,0.009382958520709282,0.0075363453069991135,0.15239286206559083,83.28907775878906,-0.007243627839807082,1,1,0.999635962266766,0.003136401687761163,0.00027790685157965056,0.999635962266766,8.613088162078842e-05
2023-09-14,-0.007243627839807082,0.009357152569320768,0.008660296901159003,0.17521893651117804,82.68794250488281,-0.006112994836309211,1,1,0.9996877097795055,0.002750910871075034,0.0002203445274253686,0.9996877097795055,9.194569311382874e-05
2023-09-15,-0.006112994836309211,0.009410145384806966,0.005593849801874569,-0.08079087301668465,82.18401336669922,0.005685059740250345,1,1,0.9997662154532515,0.0021327820258813693,0.00014615131913491477,0.9997662154532515,8.763322764816293e-05
2023-09-18,0.005685059740250345,0.009466256271625504,0.007594385503219746,-0.3559303756467217,82.6525650024414,-0.00740803972813346,1,1,0.9998041547651914,0.00180857138169632,0.00013791420297960024,0.9998041547651914,5.793103187676167e-05
2023-09-19,-0.00740803972813346,0.009106251536195788,0.006788763283408638,0.32820875632915275,82.04253387451172,0.0031201623897398113,1,1,0.9993401662670361,0.005348456375633924,0.00048257760621741555,0.9993401662670361,0.00017725612670976596
2023-09-20,0.0031201623897398113,0.008969370589260369,0.006015657757264439,0.16618954543307365,82.29891967773438,-0.02600946279819835,1,1,0.9988228379972585,0.008676628004059935,0.0010436556502201742,0.9988228379972585,0.0001335063525481172
2023-09-21,-0.02600946279819835,0.008843973149508882,0.0074972472773494215,0.7109213355822903,80.18596649169922,0.008016583574283908,1,1,0.995254612392691,0.02746786537780282,6.878919089371232e-06,0.995254612392691,0.004738508688204473
2023-09-22,0.008016583574283908,0.00908319091637287,0.010281116026125869,-0.7084355647395963,80.83136749267578,-0.02491669958563032,1,1,0.9995485217868996,0.0038513561229689282,0.00027514057235842216,0.9995485217868996,0.0001763376407368656
2023-09-25,-0.02491669958563032,0.010365112952347868,0.009979809224073127,0.4344219032923598,78.84220123291016,-0.003482443612115492,1,1,0.9991249762145016,0.00640461191847914,2.3894373279328578e-08,0.9991249762145016,0.0008749998911527427
2023-09-26,-0.003482443612115492,0.010318432738191146,0.010239716822157676,-0.17932044253986995,78.568115234375,-0.005189748186204429,1,1,0.9999421646102445,0.0005795899756171307,4.0057114556028894e-06,0.9999421646102445,5.382967835053841e-05
2023-09-27,-0.005189748186204429,0.009805877947970219,0.017305806416871964,0.2121888767949068,78.16142272949219,0.0030493907991883122,1,1,0.9995236323220403,0.003759330845865291,1.4592929132673276e-06,0.9995236323220403,0.00047490838503852175
2023-09-28,0.0030493907991883122,0.009915692196841729,0.01838074963016622,0.24579261772286864,78.40013122558594,0.00011287733884587226,1,1,0.9991188455289413,0.006447003710346905,4.2966696988922093e-07,0.9991188455289413,0.0008807248040911233
2023-09-29,0.00011287733884587226,0.009768808760467136,0.015334316979527175,-0.20627698308998693,78.40898132324219,-0.01688192534268037,1,1,0.9997485404651861,0.0021490416068870167,5.217329564040886e-06,0.9997485404651861,0.00024624220526760725
2023-10-02,-0.01688192534268037,0.009845611067708647,0.014034294448639115,-0.09195670545838282,77.09639739990234,-0.021745986189258142,1,1,0.9996953129989314,0.0025298041697937577,1.1957905759781798e-06,0.9996953129989314,0.0003034912104696596
2023-10-03,-0.021745986189258142,0.010382890023777439,0.020691302454107028,0.46770422872468465,75.43795776367188,0.014009294799924701,1,1,0.9906570276157559,0.04820638562567403,2.7530916855137093e-10,0.9906570276157559,0.009342972108896766
2023-10-04,0.014009294799924701,0.01109226278252309,0.010897226857555422,-0.23740626146135013,76.50222778320312,-0.0049976579444864395,1,1,0.9997808616991583,0.0018802380065598189,1.1126707566664225e-08,0.9997808616991583,0.00021912717418241614
2023-10-05,-0.0049976579444864395,0.010977957833944299,0.006408051264410115,-0.45357126842896134,76.120849609375,-0.012191203131956015,1,1,0.9999389984727277,0.000595141173405305,1.1455970591875082e-07,0.9999389984727277,6.088696756983385e-05
2023-10-06,-0.012191203131956015,0.010931082097722384,0.01922402246977688,0.562965987055391,75.19847869873047,0.023198511159164555,1,1,0.9986815470792203,0.009157606692805501,1.640474219816889e-09,0.9986815470792203,0.001318451280340226
2023-10-09,0.023198511159164555,0.012619896171765881,0.021318346733567615,-0.7579211250807968,76.96336364746094,-0.0013834264255270813,1,1,0.7085002364505834,0.5493194429287418,3.0723139189567464e-17,0.7085002364505834,0.2914997635494609
2023-10-10,-0.0013834264255270813,0.012439195226602282,0.019039942951218008,0.6208246922944479,76.85696411132812,0.020670848221085655,1,1,0.9766174254565855,0.10096963606844848,6.785779870425619e-12,0.9766174254565855,0.02338257453665999
2023-10-11,0.020670848221085655,0.013598870605514794,0.009833872889994256,0.06666332561276202,78.46219635009766,-0.02750288766173023,1,1,0.9942059965524441,0.03242427067604825,1.0953318946472926e-16,0.9942059965524441,0.0057940034475964484
2023-10-12,-0.02750288766173023,0.01464694038324564,0.026257722135978732,0.13516481964597785,76.33366394042969,0.01773449515320769,2,2,0.7667772632579022,0.49438841054757443,1.2643068640565934e-25,0.23322273674206712,0.7667772632579022
2023-10-13,0.01773449515320769,0.015416185599562073,0.007533428347350019,-0.4161358861598627,77.69947814941406,-0.01622492161036364,2,2,0.5818445743624621,0.6186801669239824,7.473005791457616e-23,0.41815542563759783,0.5818445743624621
2023-10-16,-0.01622492161036364,0.015558887715372902,0.005452450549219067,-0.14265246793331418,76.44898223876953,-0.011082084509130223,2,2,0.5662265101781763,0.6229217130249942,1.0566064249042319e-23,0.4337734898217445,0.5662265101781763
2023-10-17,-0.011082084509130223,0.015624026110506303,0.013255099746838342,0.3236253366059348,75.6064453125,-0.008836809294302755,1,1,0.7845910810806219,0.474266912343952,3.9114007743110993e-22,0.7845910810806219,0.21540891891932526
2023-10-18,-0.008836809294302755,0.015562463202717362,0.010295890492095044,0.1852395985352944,74.94126892089844,-0.020685666254020164,1,1,0.9330965612865725,0.22351327610021166,2.636571787229293e-22,0.9330965612865725,0.06690343871336488
2023-10-19,-0.020685666254020164,0.01522024541313532,0.022109482968161818,0.3193158777057616,73.406982421875,0.005662204988013918,1,1,0.7778294898867577,0.4821003858862287,7.818040788033553e-24,0.7778294898867577,0.22217051011334654
2023-10-20,0.005662204988013918,0.01512784681842221,0.009250411968067628,-0.5190186384964176,73.82380676269531,0.011942172412441334,1,1,0.9743220625757266,0.10866542288385182,1.7489725535586666e-20,0.9743220625757266,0.025677937424331797
2023-10-23,0.011942172412441334,0.014754621710180113,0.02896489201426798,0.3062671099153332,74.71070861816406,0.013090380622245332,2,2,0.964170768362796,0.1405907767875522,1.7778031461584425e-26,0.035829231637118604,0.964170768362796
2023-10-24,0.013090380622245332,0.01516745003285759,0.014762766945010702,-0.42669092894665883,75.69512939453125,-0.02251274472112033,2,1,0.510792842272553,0.6307176778590236,1.32638825808699e-20,0.510792842272553,0.48920715772750883
2023-10-25,-0.02251274472112033,0.01584685470475343,0.011983223925343286,0.27211226698276775,74.01006317138672,0.015222219517297067,2,1,0.5088381710127264,0.6307875426460563,1.0048644032139037e-24,0.5088381710127264,0.49116182898716687
2023-10-26,0.015222219517297067,0.01630752966494784,0.01675909492135187,-0.20046893576202474,75.14527893066406,-0.004258024199484218,2,2,0.6634541959265418,0.5813859056729965,1.757397743047009e-26,0.33654580407339757,0.6634541959265418
2023-10-27,-0.004258024199484218,0.016305317359617304,0.014578681010928653,-0.4290932596035943,74.82598876953125,-0.004514235598058391,2,1,0.6278221591318349,0.6008530993941704,9.931115703998668e-25,0.6278221591318349,0.3721778408682037
2023-10-30,-0.004514235598058391,0.015955501769326787,0.015001811742800287,0.33026592388384807,74.48896789550781,-0.0048933376495881,1,1,0.8357865378065942,0.40650480785591453,2.02426580735e-23,0.8357865378065942,0.16421346219338803
2023-10-31,-0.0048933376495881,0.015272647311519385,0.014596716494151802,-0.1890928406745847,74.12535858154297,0.021450481518595466,1,1,0.980968270170195,0.08578683873068804,6.5434968780657e-21,0.980968270170195,0.01903172982972053
